ENVIRONMENTAL PROTECTION DEPARTMENT HONG KONG SPECIAL ADMINISTRATIVE REGION (CHINA) Hourly AQHI (August 2020)
Note:
1. The EPD has been reporting AQHI for individual stations on an hourly basis since 30.12.2013
2. Empty cells mean that AQHI data are not available for that period.
3. The AQHI information is based on raw data taken directly from EPD's Air Quality Monitoring Network.
"4. In case of station or equipment suspension due to maintenance, the data collection for calculation of AQHI at station will be affected, the data of a most similar station will then be adopted. Such AQHI will be marked with an asterisk (*)."
			
Date,Hour,Central/Western,Southern,Eastern,Kwun Tong,Sham Shui Po,Kwai Chung,Tsuen Wan,Tseung Kwan O,Yuen Long,Tuen Mun,Tung Chung,Tai Po,Sha Tin,North,Tap Mun,Causeway Bay,Central,Mong Kok
,02,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
,03,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,4,3
,04,4,3,3,3,4,3,3,4,2,3,3,3,3,2,2,4,4,3
,05,4,3,3,3,4,3,3,3,2,3,3,3,3,2,2,4,4,4
,06,3,2,3,3,4,3,3,3,2,3,2,3,3,2,2,3,3,4
,07,3,2,3,3,3,3,2,3,2,2,2,2,3,2,2,3,3,3
,08,3,2,3,3,3,3,3,3,2,2,2,3,2,2,2,3,3,3
,09,3,2,3,3,3,3,3,3,2,3,3,3,3,2,2,3,4,3
,10,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4
,11,4,4,3,4*,4,4,4,4,4,4,4,4,4,3,4,4,5,4
,12,4,4,4,5*,4,4,4,5,5,5,5,5,4,4,5,5,5,5*
,13,5,4,4,5*,5,5,5,5,6,6,6,6,6,6,6,5,5,5*
,14,5,4,5,5*,6,5,5,6,7,8,7,8,7,8,8,6,6,7
,15,6,5,6,5,6,6,6,6,8,9,8,9,8,8,8,6,6,7
,16,6,5,6,6,6,6,6,6,7,9,8,8,7,8,8,6,6,7
,17,6,6,6,5,6,6,6,6,7,8,8,8,7,8,7,6,6,7
,18,7,6,6,5,6,6,6,5,6,7,7,7,6,7,6,6,6,7
,19,6,6,5,5,6,6,5,5,5,6,7,6,6,6,6,6,6,6
,20,6,5,5,5,6,5,5,5,5,5,6,6,5,6,5,6,6,6
,21,5,4,5,5,5,5,4,5,4,5,5,5,5,5,4,5,5,5
,22,5,3,4,4,5,4,4,4,4,5,5,5,4,4,4,5,5,5
,23,4,3,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,5
,24,4,3,4,4,4,4,4,4,3,5,4,4,4,4,3,4,4,4
,Daily Max,7,6,6,6,6,6,6,6,8,9,8,9,8,8,8,6,6,7
2020-08-29,01,4,3,3,4,4,4,4,3,3,5,4,3,4,3,3,4,4,4
,02,4,3,3,3,4,4,4,3,3,4,4,3,3,3,2,3,4,4
,03,3,2,3,3,3,3,3,3,3,4,4,3,3,3,2,3,4,3
,04,3,2,3,3,3,3,3,3,3,4,3,3,3,3,2,3,3,3
,05,3,2,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3
,06,3,2,3,3,3,3,3,2,2,3,3,3,3,3,2,3,3,3
,07,3,3,3,3,3,3,3,2,2,3,3,3,2,2,2,3,3,3
,08,3,3,3,3,3,3,3,3,2,3,3,3,2,2,2,3,3,3
,09,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,4,4
,10,4,4,3,4,4,4,3,4,3,4,4,4,3,3,3,4,4,4
,11,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,5,5,5
,12,5,5,4,4,5,5,4,5,5,5,6,6,5,5,6,5,5,5
,13,5,5,5,5,6,5,5,5,6,6,6,7,6,6,8,5,6,6
,14,6,6,5,5,6,6,6,6,7,7,8,8,6,8,9,6,6,7
,15,6,7,6,6,7,6,6,6,8,8,8,8,6,8,8,6,6,7
,16,7,7,6,6,7,6,6,7,7,8,9,8,7,8,8,6,7,7
,17,7,7,7,7,7,7,7,7,7,8,9,8,7,8,7,6,7,7
,18,7,7,7,7,7,7,7,7,7,8,8,8,7,8,7,7,7,7
,19,7,7,6,6,7,7,7,7,7,8,8,8,7,7,6,7,6,7
,20,6,6,6,6,6,6,6,6,6,7,7,7,6,7,6,7,6,7
,21,6,5,6,6,6,6,5,6,5,6,7,6,6,6,5,6,6,6
,22,6,4,5,5,6,5,4,5,5,6,6,6,5,5,4,6,6,6
,23,5,4,5,5,5,5,4,5,4,5,5,5,5,5,3,5,5,6
,24,5,4,5,4,5,4,4,4,4,5,4,5,4,4,3,5,5,5
,Daily Max,7,7,7,7,7,7,7,7,8,8,9,8,7,8,9,7,7,7
2020-08-30,01,4,3,4,4,4,4,3,4,4,5,4,4,4,3,3,4,4,5
,02,4,3,4,4,4,4,3,3,4,5,3,4,3,3,3,4,4,4
,03,4,3,4,4,4,4,3,3,3,4,3,3,3,3,3,4,4,4
,04,4,3,3,4,4,3,3,3,3,4,3,3,3,3,2,3,4,4
,05,4,3,3,3,4,3,3,3,3,4,3,3,3,3,2,3,3,4
,06,4,3,3,3,4,3,3,3,3,4,3,3,3,3,2,3,3,4
,07,4,3,3,3,3,3,3,3,2,3,3,3,2,2,2,3,3,4
,08,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,3,4
,09,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,4,4
,10,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,4,4
,11,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,12,4,5,5,5,4,4,4,5,4,4,5,5,5,5,5,5,5,5
,13,5,6,6,5,5,5,5,6,5,5,5,6,6,6,5,6,6,6
,14,6,6,6,5,6,5,5,6,5,5,5,7,6,6,5,6,6,6
,15,6,6,6,5,6,6,6,6,6,6,5,6,6,6,5,6,6,6
,16,6,6,6,6,6,5,6,6,6,6,6,6,6,6,5,6,6,6
,17,6,6,6,6,6,5,5,6,5,6,6,6,5,5,5,6,6,6
,18,6,6,6,6,6,5,5,6,5,6,6,6,5,6,6,6,6,6
,19,6,6,6,5,5,5,5,6,5,6,5,6,5,5,6,6,6,6
,20,6,6,6,5,5,5,5,5,5,6,5,6,5,5,6,5,6,6
,21,5,5,5,5,5,4,4,5,4,5,5,5,5,5,5,5,5,5
,22,5,5,5,5,5,4,4,5,4,5,5,5,5,5,5,5,5,5
,23,5,5,5,5,5,4,4,5,4,5,5,5,5,5,4,5,5,5
,24,5,4,4,4,5,4,4,4,4,5,5,5,5,5,4,5,5,5
,Daily Max,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6
2020-08-31,01,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,4,4,4
,02,3,3,3,3,3,3,3,3,4*,4,4,4,3,3,3,3,3,3
,03,3,3,3,3,3,3,3,3,3*,3,3,3*,3,3,3,3,3,3
,04,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3
,05,3,3,3,3,3,3,2,3,3,3,2,3,3,2,2,3,3,3
,06,3,3,2,3,3,3,2,3,2,3,2,2,3,2,2,2,3,3
,07,3,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,3,2
,08,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,09,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,11,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,3
,12,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3
,13,4,3,3,4,4,4,3,4,4,3,3,4,4,4,4,4,4,4
,14,4,4,3,4,4,4,4,4,5,4,3,5,5,5,5,4,5,4
,15,4,4,4,4,5,5,4,4,6,5,4,6,5,6,5,5,5,5
,16,5,4,4,4,5,5,5,4,6,7,6,7,5,7,5,5,5,5
,17,4,4,3,4,5,5,5,4,6,6,7,7,5,7,4,5,5,5
,18,4,3,3,3,5,5,4,3,5,6,7,6,5,6,4,5,5,5
,19,4,3,2,3,4,4,4,3,4,5,7,5,5,6,3,4,5,5
,20,4,2,2,3,4,4,3,3,3,5,6,5,4,5,3,4,4,5
,21,4,2,2,3,4,3,3,3,3,4,6,4,3,5,2,4,4,5
,22,4,2,2,3,4,3,3,3,3,3,5,4,3,4,2,3,3,4
,23,3,2,2,3,3,3,2,3,2,3,5,4,3,4,2,3,3,3
,24,3,2,2,3,3,3,2,3,2,3,4,3,3,3,2,3,3,3
,Daily Max,5,4,4,4,5,5,5,4,6,7,7,7,5,7,5,5,5,5
